ibge_code,population,date
3146909,15800,2020
3147006,93862,2020
3147105,94808,2020
3147204,21605,2020
3147303,21221,2020
3147402,24700,2020
3147501,1633,2020
3147600,16393,2020
3147709,8057,2020
3147808,2031,2020
3147907,115337,2020
3147956,6002,2020
3148004,153585,2020
3148103,91449,2020
3148202,5715,2020
3148301,9584,2020
3148400,4812,2020
3148509,8419,2020
3148608,17537,2020
3148707,24329,2020
3148756,7128,2020
3148806,3005,2020
3148905,3974,2020
3149002,2532,2020
3149101,11146,2020
3149150,12212,2020
3149200,3643,2020
3149309,64712,2020
3149408,1806,2020
3149507,3330,2020
3149606,4432,2020
3149705,11755,2020
3149804,16321,2020
3149903,21485,2020
3149952,6773,2020
3150000,4256,2020
3150109,2733,2020
3150158,8702,2020
3150208,4140,2020
3150307,4466,2020
3150406,5009,2020
3150505,8688,2020
3150539,4986,2020
3150570,7524,2020
3150604,6398,2020
3150703,6348,2020
3150802,17634,2020
3150901,5488,2020
3151008,8640,2020
3151107,10772,2020
3151206,56640,2020
3151305,10759,2020
3151404,28215,2020
3151503,34918,2020
3151602,12292,2020
3151701,16846,2020
3151800,168641,2020
3151909,8359,2020
3152006,32035,2020
3152105,59875,2020
3152131,4283,2020
3152170,12179,2020
3152204,37864,2020
3152303,11348,2020
3152402,16616,2020
3152501,152549,2020
3152600,5900,2020
3152709,9080,2020
3152808,28017,2020
3152907,8566,2020
3153004,3631,2020
3153103,5341,2020
3153202,3606,2020
3153301,3001,2020
3153400,19627,2020
3153509,8301,2020
3153608,10834,2020
3153707,3584,2020
3153806,1943,2020
3153905,16429,2020
3154002,23711,2020
3154101,10520,2020
3154150,7201,2020
3154200,11540,2020
3154309,17396,2020
3154408,4817,2020
3154457,8134,2020
3154507,9476,2020
3154606,338197,2020
3154705,4047,2020
3154804,10420,2020
3154903,13473,2020
3155009,2620,2020
3155108,5133,2020
3155207,5402,2020
3155306,5879,2020
3155405,8957,2020
3155504,12335,2020
3155603,31045,2020
3155702,14332,2020
3155801,17959,2020
3155900,5485,2020
3156007,12739,2020
3156106,4562,2020
3156205,2320,2020
3156304,8224,2020
3156403,3520,2020
3156452,4622,2020
3156502,5798,2020
3156601,10256,2020
3156700,137125,2020
3156809,15416,2020
3156908,26374,2020
3157005,41699,2020
3157104,7012,2020
3157203,31604,2020
3157252,8181,2020
3157278,3182,2020
3157302,4407,2020
3157336,8664,2020
3157377,4107,2020
3157401,4725,2020
3157500,4381,2020
3157609,3826,2020
3157658,6386,2020
3157708,14255,2020
3157807,220444,2020
3157906,16302,2020
3158003,10857,2020
3158102,5217,2020
3158201,14611,2020
3158300,7073,2020
3158409,3891,2020
3158508,7589,2020
3158607,3981,2020
3158706,2476,2020
3158805,4834,2020
3158904,8667,2020
3158953,35369,2020
3159001,4315,2020
3159100,3765,2020
3159209,8924,2020
3159308,4863,2020
3159357,7268,2020
3159407,3402,2020
3159506,5457,2020
3159605,43753,2020
3159704,3357,2020
3159803,19872,2020
3159902,18613,2020
3160009,3602,2020
3160108,3886,2020
3160207,3799,2020
3160306,11604,2020
3160405,28427,2020
3160454,7297,2020
3160504,1760,2020
3160603,3065,2020
3160702,46421,2020
3160801,5349,2020
3160900,3754,2020
3160959,5658,2020
3161007,17327,2020
3161056,3362,2020
3161106,56477,2020
3161205,6520,2020
3161304,6274,2020
3161403,4800,2020
3161502,12562,2020
3161601,3910,2020
3161650,4059,2020
3161700,8459,2020
3161809,12597,2020
3161908,11019,2020
3162005,25561,2020
3162104,35782,2020
3162203,7498,2020
3162252,4932,2020
3162302,2746,2020
3162401,25098,2020
3162450,13125,2020
3162500,90497,2020
3162559,11674,2020
3162575,5918,2020
3162609,7444,2020
3162658,4448,2020
3162708,23709,2020
3162807,15767,2020
3162906,26447,2020
3162922,32148,2020
3162948,7480,2020
3162955,24135,2020
3163003,4280,2020
3163102,5079,2020
3163201,4210,2020
3163300,3856,2020
3163409,5387,2020
3163508,6431,2020
3163607,2806,2020
3163706,46202,2020
3163805,6944,2020
3163904,4610,2020
3164001,7706,2020
3164100,5202,2020
3164209,12529,2020
3164308,7076,2020
3164407,5552,2020
3164431,3024,2020
3164472,6627,2020
3164506,9963,2020
3164605,6863,2020
3164704,71445,2020
3164803,1492,2020
3164902,2250,2020
3165008,10960,2020
3165107,7000,2020
3165206,7120,2020
3165305,7815,2020
3165404,6989,2020
3165503,6361,2020
3165537,33413,2020
3165552,12378,2020
3165560,2606,2020
3165578,5361,2020
3165602,2003,2020
3165701,7858,2020
3165800,1461,2020
3165909,4105,2020
3166006,5786,2020
3166105,3519,2020
3166204,10467,2020
3166303,7333,2020
3166402,1854,2020
3166501,4292,2020
3166600,776,2020
3166709,8713,2020
3166808,11668,2020
3166907,7668,2020
3166956,4809,2020
3167004,1956,2020
3167103,20940,2020
3167202,241835,2020
3167301,2264,2020
3167400,6248,2020
3167509,2618,2020
3167608,19736,2020
3167707,5514,2020
3167806,6189,2020
3167905,3708,2020
3168002,34397,2020
3168051,3101,2020
3168101,4832,2020
3168200,1872,2020
3168309,4099,2020
3168408,14302,2020
3168507,11670,2020
3168606,140937,2020
3168705,90568,2020
3168804,8072,2020
3168903,6424,2020
3169000,16715,2020
3169059,4109,2020
3169109,6297,2020
3169208,7850,2020
3169307,80032,2020
3169356,32716,2020
3169406,56940,2020
3169505,6765,2020
3169604,25398,2020
3169703,20125,2020
3169802,5070,2020
3169901,116797,2020
3170008,12599,2020
3170057,12493,2020
3170107,337092,2020
3170206,699097,2020
3170305,2596,2020
3170404,84930,2020
3170438,4284,2020
3170479,3260,2020
3170503,10345,2020
3170529,17173,2020
3170578,6470,2020
3170602,2148,2020
3170651,5026,2020
3170701,136602,2020
3170750,7138,2020
3170800,39803,2020
3170909,19305,2020
3171006,20642,2020
3171030,9443,2020
3171071,5727,2020
3171105,4045,2020
3171154,4846,2020
3171204,129765,2020
3171303,79388,2020
3171402,3589,2020
3171501,3179,2020
3171600,13740,2020
3171709,8663,2020
3171808,10484,2020
3171907,5340,2020
3172004,42965,2020
3172103,5261,2020
3172202,2548,2020
3200102,30455,2020
3200136,9631,2020
3200169,10909,2020
3200201,29975,2020
3200300,14636,2020
3200359,7874,2020
3200409,29779,2020
3200508,7554,2020
3200607,103101,2020
3200706,12105,2020
3200805,31132,2020
3200904,44979,2020
3201001,15092,2020
3201100,9962,2020
3201159,12427,2020
3201209,210589,2020
3201308,383917,2020
3201407,37747,2020
3201506,123400,2020
3201605,31273,2020
3201704,12806,2020
3201803,4270,2020
3201902,33986,2020
3202009,6771,2020
3202108,22835,2020
3202207,21948,2020
3202256,12880,2020
3202306,31122,2020
3202405,126701,2020
3202454,26426,2020
3202504,12591,2020
3202553,8859,2020
3202603,13973,2020
3202652,13526,2020
3202702,14023,2020
3202801,34656,2020
3202900,10494,2020
3203007,29290,2020
3203056,31039,2020
3203106,12265,2020
3203130,16722,2020
3203163,10933,2020
3203205,176688,2020
3203304,15503,2020
3203320,38883,2020
3203346,16920,2020
3203353,12963,2020
3203403,26115,2020
3203502,18894,2020
3203601,5496,2020
3203700,17319,2020
3203809,15526,2020
3203908,50434,2020
3204005,23306,2020
3204054,26381,2020
3204104,27327,2020
3204203,22053,2020
3204252,7940,2020
3204302,11658,2020
3204351,19271,2020
3204401,11626,2020
3204500,12197,2020
3204559,41015,2020
3204609,23724,2020
3204658,8687,2020
3204708,38522,2020
3204807,10546,2020
3204906,132642,2020
3204955,12510,2020
3205002,527240,2020
3205010,30680,2020
3205036,21591,2020
3205069,25745,2020
3205101,79500,2020
3205150,9244,2020
3205176,14073,2020
3205200,501325,2020
3205309,365855,2020
3300100,207044,2020
3300159,11901,2020
3300209,134293,2020
3300225,12669,2020
3300233,34477,2020
3300258,30593,2020
3300308,100764,2020
3300407,184833,2020
3300456,513118,2020
3300506,27616,2020
3300605,37203,2020
3300704,230378,2020
3300803,59303,2020
3300902,15514,2020
3300936,16586,2020
3300951,8576,2020
3301009,511168,2020
3301108,20168,2020
3301157,12821,2020
3301207,19030,2020
3301306,45041,2020
3301405,23398,2020
3301504,22041,2020
3301603,11528,2020
3301702,924624,2020
3301801,14071,2020
3301850,61388,2020
3301876,28837,2020
3301900,242543,2020
3302007,134819,2020
3302056,15299,2020
3302106,23222,2020
3302205,103800,2020
3302254,32064,2020
3302270,105548,2020
3302304,7326,2020
3302403,261501,2020
3302452,5623,2020
3302502,246433,2020
3302601,45220,2020
3302700,164504,2020
3302809,18648,2020
3302858,176569,2020
3302908,25581,2020
3303005,27154,2020
3303104,15311,2020
3303203,162693,2020
3303302,515317,2020
3303401,191158,2020
3303500,823302,2020
3303609,52683,2020
3303708,44518,2020
3303807,43680,2020
3303856,27858,2020
3303906,306678,2020
3303955,25364,2020
3304003,29545,2020
3304102,18960,2020
3304110,19974,2020
3304128,14435,2020
3304144,151335,2020
3304151,25126,2020
3304201,132312,2020
3304300,60573,2020
3304409,18605,2020
3304508,9344,2020
3304524,155193,2020
3304557,6747815,2020
3304607,10392,2020
3304706,42594,2020
3304755,42210,2020
3304805,38710,2020
3304904,1091737,2020
3305000,36423,2020
3305109,472906,2020
3305133,7206,2020
3305158,21916,2020
3305208,106049,2020
3305307,9387,2020
3305406,18249,2020
3305505,90583,2020
3305554,83092,2020
3305604,21774,2020
3305703,15667,2020
3305752,34610,2020
3305802,184240,2020
3305901,10640,2020
3306008,82142,2020
3306107,76869,2020
3306156,11106,2020
3306206,37083,2020
3306305,273988,2020
3500105,35111,2020
3500204,3554,2020
3500303,36648,2020
3500402,8221,2020
3500501,18808,2020
3500550,6109,2020
3500600,3521,2020
3500709,37401,2020
3500758,6129,2020
3500808,4184,2020
3500907,4186,2020
3501004,16203,2020
3501103,4088,2020
3501152,18767,2020
3501202,3647,2020
3501301,24998,2020
3501400,5274,2020
3501509,3237,2020
3501608,242018,2020
3501707,41032,2020
3501806,5981,2020
3501905,72677,2020
3502002,5056,2020
3502101,57202,2020
3502200,25479,2020
3502309,6819,2020
3502408,4144,2020
3502507,36185,2020
3502606,4158,2020
3502705,24226,2020
3502754,22860,2020
3502804,198129,2020
3502903,34776,2020
3503000,5655,2020
3503109,6365,2020
3503158,2460,2020
3503208,238339,2020
3503307,135506,2020
3503356,1773,2020
3503406,8613,2020
3503505,3896,2020
3503604,11158,2020
3503703,9761,2020
3503802,55340,2020
3503901,91157,2020
3503950,1818,2020
3504008,105087,2020
3504107,144088,2020
3504206,15253,2020
3504305,5436,2020
3504404,13859,2020
3504503,91232,2020
3504602,17761,2020
3504701,5934,2020
3504800,9139,2020
3504909,10993,2020
3505005,3498,2020
3505104,7468,2020
3505203,35558,2020
3505302,36126,2020
3505351,5760,2020
3505401,7632,2020
3505500,122833,2020
3505609,33180,2020
3505708,276982,2020
3505807,20953,2020
3505906,62980,2020
3506003,379297,2020
3506102,77555,2020
3506201,3005,2020
3506300,11158,2020
3506359,64723,2020
3506409,8117,2020
3506508,124883,2020
3506607,32936,2020
3506706,15018,2020
3506805,12452,2020
3506904,11921,2020
3507001,62170,2020
3507100,25985,2020
3507159,3984,2020
3507209,838,2020
3507308,4868,2020
3507407,16164,2020
3507456,2683,2020
3507506,148130,2020
3507605,170533,2020
3507704,5741,2020
3507753,2889,2020
3507803,25277,2020
3507902,24636,2020
3508009,19965,2020
3508108,17281,2020
3508207,4514,2020
3508306,4243,2020
3508405,50429,2020
3508504,95018,2020
3508603,33581,2020
3508702,19009,2020
3508801,17843,2020
3508900,4193,2020
3509007,102775,2020
3509106,5946,2020
3509205,77934,2020
3509254,28494,2020
3509304,10596,2020
3509403,26393,2020
3509452,6057,2020
3509502,1213792,2020
3509601,85541,2020
3509700,52405,2020
3509809,4997,2020
3509908,12541,2020
3509957,5204,2020
3510005,31346,2020
3510104,2799,2020
3510153,5292,2020
3510203,47118,2020
3510302,20985,2020
3510401,56379,2020
3510500,123389,2020
3510609,403183,2020
3510708,12349,2020
3510807,30520,2020
3510906,2505,2020
3511003,21267,2020
3511102,122497,2020
3511201,7855,2020
3511300,9346,2020
3511409,20191,2020
3511508,49802,2020
3511607,18375,2020
3511706,17367,2020
3511904,8757,2020
3512001,18535,2020
3512100,6216,2020
3512209,28273,2020
3512308,18019,2020
3512407,24826,2020
3512506,6129,2020
3512605,4635,2020
3512704,4064,2020
3512803,73474,2020
3512902,7298,2020
3513009,253608,2020
3513108,35579,2020
3513207,8718,2020
3513306,2046,2020
3513405,82571,2020
3513504,131626,2020
3513603,21459,2020
3513702,33910,2020
3513801,426757,2020
3513850,1799,2020
3513900,11086,2020
3514007,9010,2020
3514106,27512,2020
3514205,2112,2020
3514304,8878,2020
3514403,47043,2020
3514502,12433,2020
3514601,10023,2020
3514700,6064,2020
3514809,15544,2020
3514908,17936,2020
3514924,3697,2020
3514957,2449,2020
3515004,276535,2020
3515103,69901,2020
3515129,3227,2020
3515152,21249,2020
3515186,44471,2020
3515194,4878,2020
3515202,8419,2020
3515301,2770,2020
3515350,9325,2020
3515400,16070,2020
3515509,69402,2020
3515608,5794,2020
3515657,1727,2020
3515707,196500,2020
3515806,1430,2020
3515905,2900,2020
3516002,14790,2020
3516101,2653,2020
3516200,355901,2020
3516309,177633,2020
3516408,156492,2020
3516507,2776,2020
3516606,6482,2020
3516705,44409,2020
3516804,4860,2020
3516853,4815,2020
3516903,10862,2020
3517000,11447,2020
3517109,4829,2020
3517208,12294,2020
3517307,5785,2020
3517406,41040,2020
3517505,21775,2020
3517604,17025,2020
3517703,21308,2020
3517802,8290,2020
3517901,11287,2020
3518008,1998,2020
3518107,6675,2020
3518206,33100,2020
3518305,30136,2020
3518404,122505,2020
3518503,18887,2020
3518602,40487,2020
3518701,322750,2020
3518800,1392121,2020
3518859,7709,2020
3518909,5307,2020
3519006,9588,2020
3519055,15272,2020
3519071,234259,2020
3519105,11858,2020
3519204,6295,2020
3519253,9517,2020
3519303,35472,2020
3519402,12518,2020
3519501,7841,2020
3519600,60600,2020
3519709,79479,2020
3519808,8304,2020
3519907,8194,2020
3520004,24749,2020
3520103,30614,2020
3520202,9583,2020
3520301,30989,2020
3520400,35591,2020
3520426,11362,2020
3520442,26788,2020
3520509,256223,2020
3520608,4879,2020
3520707,3886,2020
3520806,4019,2020
3520905,15069,2020
3521002,37964,2020
3521101,7687,2020
3521150,5476,2020
3521200,4199,2020
3521309,16604,2020
3521408,24614,2020
3521507,8048,2020
3521606,8325,2020
3521705,17480,2020
3521804,27382,2020
3521903,15297,2020
3522000,3887,2020
3522109,103102,2020
3522158,3330,2020
3522208,177662,2020
3522307,165526,2020
3522406,94804,2020
3522505,240961,2020
3522604,75234,2020
3522653,4268,2020
3522703,43331,2020
3522802,15173,2020
3522901,14147,2020
3523008,4951,2020
3523107,375011,2020
3523206,50642,2020
3523305,17598,2020
3523404,122581,2020
3523503,20921,2020
3523602,18387,2020
3523701,6543,2020
3523800,7852,2020
3523909,175568,2020
3524006,62813,2020
3524105,42045,2020
3524204,6946,2020
3524303,77652,2020
3524402,235416,2020
3524501,7196,2020
3524600,17889,2020
3524709,58722,2020
3524808,49201,2020
3524907,6717,2020
3525003,126356,2020
3525102,44970,2020
3525201,30617,2020
3525300,151881,2020
3525409,3151,2020
3525508,13338,2020
3525607,4551,2020
3525706,37366,2020
3525805,4800,2020
3525854,3418,2020
3525904,423006,2020
3526001,20831,2020
3526100,18718,2020
3526209,31646,2020
3526308,4889,2020
3526407,28785,2020
3526506,12285,2020
3526605,7311,2020
3526704,104346,2020
3526803,68990,2020
3526902,308482,2020
3527009,8092,2020
3527108,78503,2020
3527207,89125,2020
3527256,2300,2020
3527306,49993,2020
3527405,21886,2020
3527504,2403,2020
3527603,15292,2020
3527702,5855,2020
3527801,4596,2020
3527900,2636,2020
3528007,17214,2020
3528106,8147,2020
3528205,3692,2020
3528304,3102,2020
3528403,47441,2020
3528502,101937,2020
3528601,9910,2020
3528700,5948,2020
3528809,14036,2020
3528858,3064,2020
3528908,4091,2020
3529005,240590,2020
3529104,2106,2020
3529203,26628,2020
3529302,83626,2020
3529401,477552,2020
3529500,5565,2020
3529609,3824,2020
3529658,1905,2020
3529708,22355,2020
3529807,12966,2020
3529906,19643,2020
3530003,3106,2020
3530102,29706,2020
3530201,18338,2020
3530300,60303,2020
3530409,4919,2020
3530508,68980,2020
3530607,450785,2020
3530706,153033,2020
3530805,93650,2020
3530904,3508,2020
3531001,2267,2020
3531100,57648,2020
3531209,8111,2020
3531308,50772,2020
3531407,25373,2020
3531506,18968,2020
3531605,4166,2020
3531704,4696,2020
3531803,60754,2020
3531902,33288,2020
3532009,13781,2020
3532058,4795,2020
3532108,4506,2020
3532157,3179,2020
3532207,4904,2020
3532306,6642,2020
3532405,18698,2020
3532504,8923,2020
3532603,11527,2020
3532702,5298,2020
3532801,7068,2020
3532827,9860,2020
3532843,1852,2020
3532868,1278,2020
3532900,11355,2020
3533007,21689,2020
3533106,2325,2020
3533205,4053,2020
3533254,5945,2020
3533304,4160,2020
3533403,60956,2020
3533502,41414,2020
3533601,7478,2020
3533700,4291,2020
3533809,2471,2020
3533908,55130,2020
3534005,4422,2020
3534104,6542,2020
3534203,7194,2020
3534302,44360,2020
3534401,699944,2020
3534500,2603,2020
3534609,33000,2020
3534708,114352,2020
3534757,10539,2020
3534807,8620,2020
3534906,14263,2020
3535002,13123,2020
3535101,13486,2020
3535200,9227,2020
3535309,22272,2020
3535408,15862,2020
3535507,45945,2020
3535606,18263,2020
3535705,6496,2020
3535804,20395,2020
3535903,4095,2020
3536000,10949,2020
3536109,6508,2020
3536208,19723,2020
3536257,2169,2020
3536307,14807,2020
3536406,7454,2020
3536505,112003,2020
3536570,1834,2020
3536604,8959,2020
3536703,47111,2020
3536802,6110,2020
3536901,2481,2020
3537008,16811,2020
3537107,48463,2020
3537156,3101,2020
3537206,11421,2020
3537305,63757,2020
3537404,25677,2020
3537503,8773,2020
3537602,69001,2020
3537701,6038,2020
3537800,55542,2020
3537909,29402,2020
3538006,170132,2020
3538105,17216,2020
3538204,15388,2020
3538303,3699,2020
3538501,13575,2020
3538600,27462,2020
3538709,407252,2020
3538808,29869,2020
3538907,25719,2020
3539004,11471,2020
3539103,19178,2020
3539202,27754,2020
3539301,76877,2020
3539400,13765,2020
3539509,40080,2020
3539608,5304,2020
3539707,3578,2020
3539806,118349,2020
3539905,6113,2020
3540002,22172,2020
3540101,3400,2020
3540200,50852,2020
3540259,4674,2020
3540309,2577,2020
3540408,4152,2020
3540507,10067,2020
3540606,53402,2020
3540705,56504,2020
3540754,25130,2020
3540804,17516,2020
3540853,4212,2020
3540903,21873,2020
3541000,330845,2020
3541059,5317,2020
3541109,4080,2020
3541208,13023,2020
3541307,44389,2020
3541406,230371,2020
3541505,39583,2020
3541604,40828,2020
3541653,3854,2020
3541703,14210,2020
3541802,3460,2020
3541901,13606,2020
3542008,6688,2020
3542107,9101,2020
3542206,29726,2020
3542305,3839,2020
3542404,20394,2020
3542503,9837,2020
3542602,56393,2020
3542701,7679,2020
3542800,3330,2020
3542909,13299,2020
3543006,16211,2020
3543105,4752,2020
3543204,4539,2020
3543238,2224,2020
3543253,7679,2020
3543303,124159,2020
3543402,711825,2020
3543501,5443,2020
3543600,3640,2020
3543709,10812,2020
3543808,9961,2020
3543907,208008,2020
3544004,35738,2020
3544103,51436,2020
3544202,12689,2020
3544251,16281,2020
3544301,10801,2020
3544400,3162,2020
3544509,3170,2020
3544608,5614,2020
3544707,2430,2020
3544806,6407,2020
3544905,11998,2020
3545001,17252,2020
3545100,5337,2020
3545159,8393,2020
3545209,119736,2020
3545308,45860,2020
3545407,9364,2020
3545506,4354,2020
3545605,15561,2020
3545704,6022,2020
3545803,194390,2020
3546009,14857,2020
3546108,2113,2020
3546207,4544,2020
3546256,2153,2020
3546306,34737,2020
3546405,47943,2020
3546504,5588,2020
3546603,32563,2020
3546702,27381,2020
3546801,57966,2020
3546900,8854,2020
3547007,6236,2020
3547106,2943,2020
3547205,1467,2020
3547304,142301,2020
3547403,2487,2020
3547502,27600,2020
3547601,26753,2020
3547650,1552,2020
3547700,20866,2020
3547809,721368,2020
3547908,6977,2020
3548005,23529,2020
3548054,8481,2020
3548104,5940,2020
3548203,6827,2020
3548302,3135,2020
3548401,4817,2020
3548500,433656,2020
3548609,10893,2020
3548708,844483,2020
3548807,161957,2020
3548906,254484,2020
3549003,2817,2020
3549102,91771,2020
3549201,2561,2020
3549250,1932,2020
3549300,2100,2020
3549409,52319,2020
3549508,8960,2020
3549607,4144,2020
3549706,55124,2020
3549805,464983,2020
3549904,729737,2020
3549953,15978,2020
3550001,10690,2020
3550100,41123,2020
3550209,33002,2020
3550308,12325232,2020
3550407,35980,2020
3550506,7696,2020
3550605,92060,2020
3550704,90328,2020
3550803,12159,2020
3550902,15385,2020
3551009,368355,2020
3551108,10390,2020
3551207,3630,2020
3551306,3554,2020
3551405,14981,2020
3551504,45644,2020
3551603,29452,2020
3551702,127142,2020
3551801,12780,2020
3551900,17661,2020
3552007,6339,2020
3552106,41352,2020
3552205,687357,2020
3552304,7728,2020
3552403,286211,2020
3552502,300559,2020
3552551,4014,2020
3552601,12485,2020
3552700,16644,2020
3552809,293652,2020
3552908,6329,2020
3553005,14141,2020
3553104,6320,2020
3553203,5564,2020
3553302,23232,2020
3553401,26101,2020
3553500,7766,2020
3553609,12950,2020
3553658,2813,2020
3553708,57364,2020
3553807,23256,2020
3553856,5911,2020
3553906,7540,2020
3553955,15183,2020
3554003,122967,2020
3554102,317915,2020
3554201,4491,2020
3554300,23273,2020
3554409,9437,2020
3554508,42517,2020
3554607,2652,2020
3554656,2422,2020
3554706,10056,2020
3554755,1738,2020
3554805,47714,2020
3554904,5832,2020
3554953,6977,2020
3555000,65570,2020
3555109,15583,2020
3555208,2020,2020
3555307,1696,2020
3555356,6400,2020
3555406,91824,2020
3555505,4804,2020
3555604,10151,2020
3555703,1865,2020
3555802,9120,2020
3555901,1153,2020
3556008,13888,2020
3556107,13532,2020
3556206,131210,2020
3556305,26822,2020
3556354,10692,2020
3556404,43110,2020
3556453,53468,2020
3556503,123071,2020
3556602,10823,2020
3556701,80111,2020
3556800,19017,2020
3556909,8989,2020
3556958,1846,2020
3557006,123599,2020
3557105,95338,2020
3557154,2752,2020
3557204,12418,2020
3557303,11407,2020
4100103,7408,2020
4100202,5857,2020
4100301,9470,2020
4100400,120041,2020
4100459,1682,2020
4100509,22176,2020
4100608,14859,2020
4100707,9778,2020
4100806,11503,2020
4100905,6332,2020
4101002,19311,2020
4101051,2788,2020
4101101,19926,2020
4101150,2930,2020
4101200,18949,2020
4101309,7427,2020
4101408,136234,2020
4101507,124810,2020
4101606,28300,2020
4101655,3009,2020
4101705,14000,2020
4101804,146214,2020
4101853,2066,2020
4101903,14954,2020
4102000,33340,2020
4102109,26209,2020
4102208,3881,2020
4102307,13092,2020
4102406,31211,2020
4102505,11426,2020
4102604,10312,2020
4102703,2781,2020
4102752,3457,2020
4102802,15399,2020
4102901,16400,2020
4103008,4047,2020
4103024,2470,2020
4103040,6365,2020
4103057,7540,2020
4103107,13129,2020
4103156,3506,2020
4103206,7068,2020
4103222,3254,2020
4103305,6439,2020
4103354,5382,2020
4103370,2585,2020
4103404,2954,2020
4103453,18456,2020
4103479,4009,2020
4103503,8606,2020
4103602,25466,2020
4103701,107341,2020
4103800,7917,2020
4103909,14043,2020
4103958,3859,2020
4104006,43685,2020
4104055,3763,2020
4104105,8045,2020
4104204,133865,2020
4104253,29740,2020
4104303,95488,2020
4104402,14809,2020
4104428,16053,2020
4104451,13329,2020
4104501,19148,2020
4104600,15834,2020
4104659,23825,2020
4104709,14356,2020
4104808,332333,2020
4104907,71809,2020
4105003,10167,2020
4105102,10764,2020
4105201,17833,2020
4105300,11819,2020
4105409,19167,2020
4105508,83816,2020
4105607,12797,2020
4105706,16450,2020
4105805,246540,2020
4105904,24145,2020
4106001,8857,2020
4106100,3876,2020
4106209,18837,2020
4106308,17117,2020
4106407,47842,2020
4106456,7518,2020
4106506,20580,2020
4106555,3127,2020
4106571,4240,2020
4106605,20947,2020
4106704,4449,2020
4106803,18741,2020
4106852,2921,2020
4106902,1948626,2020
4107009,15196,2020
4107108,5030,2020
4107124,3424,2020
4107157,5266,2020
4107207,41038,2020
4107256,8869,2020
4107306,5983,2020
4107405,5933,2020
4107504,13981,2020
4107520,1665,2020
4107538,4596,2020
4107546,4048,2020
4107553,3041,2020
4107603,17316,2020
4107652,102004,2020
4107702,4748,2020
4107736,5602,2020
4107751,7696,2020
4107801,4906,2020
4107850,4603,2020
4107900,6851,2020
4108007,10453,2020
4108106,2699,2020
4108205,6460,2020
4108304,258248,2020
4108320,5993,2020
4108403,92216,2020
4108452,4556,2020
4108502,13685,2020
4108551,2898,2020
4108601,28808,2020
4108650,7053,2020
4108700,5497,2020
4108809,33310,2020
4108908,6609,2020
4108957,8811,2020
4109005,3784,2020
4109104,2241,2020
4109203,5530,2020
4109302,12217,2020
4109401,182644,2020
4109500,7594,2020
4109609,37527,2020
4109658,5119,2020
4109708,31644,2020
4109757,6370,2020
4109807,55131,2020
4109906,7786,2020
4110003,4440,2020
4110052,2253,2020
4110078,13282,2020
4110102,32940,2020
4110201,11121,2020
4110300,3116,2020
4110409,4465,2020
4110508,15251,2020
4110607,13782,2020
4110656,2251,2020
4110706,61088,2020
4110805,10098,2020
4110904,4446,2020
4110953,11385,2020
4111001,6549,2020
4111100,6109,2020
4111209,12094,2020
4111258,29070,2020
4111308,2781,2020
4111407,13965,2020
4111506,31935,2020
4111555,8240,2020
4111605,3279,2020
4111704,5303,2020
4111803,39322,2020
4111902,13742,2020
4112009,35027,2020
4112108,21230,2020
4112207,5095,2020
4112306,4930,2020
4112405,9500,2020
4112504,11196,2020
4112603,1320,2020
4112702,12638,2020
4112751,8330,2020
4112801,12009,2020
4112900,3269,2020
4112959,7292,2020
4113007,7041,2020
4113106,4047,2020
4113205,48410,2020
4113254,5784,2020
4113304,32139,2020
4113403,3925,2020
4113429,3231,2020
4113452,4592,2020
4113502,23242,2020
4113601,4819,2020
4113700,575377,2020
4113734,7240,2020
4113759,4744,2020
4113809,4945,2020
4113908,13663,2020
4114005,13014,2020
4114104,23100,2020
4114203,34515,2020
4114302,27315,2020
4114351,2506,2020
4114401,16642,2020
4114500,13510,2020
4114609,53495,2020
4114708,5634,2020
4114807,35804,2020
4114906,8814,2020
4115002,7084,2020
4115101,10336,2020
4115200,430157,2020
4115309,6632,2020
4115358,5582,2020
4115408,14387,2020
4115457,4340,2020
4115507,4677,2020
4115606,18107,2020
4115705,35219,2020
4115739,3206,2020
4115754,10800,2020
4115804,46574,2020
4115853,5577,2020
4115903,2196,2020
4116000,1796,2020
4116059,10704,2020
4116109,12042,2020
4116208,16446,2020
4116307,4009,2020
4116406,4008,2020
4116505,1551,2020
4116604,3434,2020
4116703,10299,2020
4116802,5061,2020
4116901,27984,2020
4116950,5030,2020
4117008,8136,2020
4117057,11507,2020
4117107,13200,2020
4117206,5826,2020
4117214,4277,2020
4117222,8266,2020
4117255,10544,2020
4117271,5448,2020
4117297,2840,2020
4117305,21960,2020
4117404,3425,2020
4117453,6016,2020
4117503,41773,2020
4117602,51755,2020
4117701,33994,2020
4117800,12960,2020
4117909,32121,2020
4118006,14023,2020
4118105,11580,2020
4118204,156174,2020
4118303,3241,2020
4118402,88922,2020
4118451,5684,2020
4118501,83843,2020
4118600,5908,2020
4118709,7387,2020
4118808,14007,2020
4118857,6160,2020
4118907,11321,2020
4119004,6288,2020
4119103,12882,2020
4119152,133490,2020
4119202,6324,2020
4119251,2737,2020
4119301,32559,2020
4119400,25617,2020
4119509,114970,2020
4119608,29994,2020
4119657,3262,2020
4119707,4272,2020
4119806,13431,2020
4119905,355336,2020
4119954,27915,2020
4120002,12748,2020
4120101,4874,2020
